club_name,player_name,age,position,club_involved_name,fee,transfer_movement,transfer_period,fee_cleaned,league_name,year,season,country,involved_country
Vitória Guimarães SC,Aziz,23.0,Centre-Forward,Rio Ave FC,€1.00m,out,Summer,1.0,Liga Nos,2022,2022/2023,Portugal,Portugal
Vitória Guimarães SC,Denis Will Poha,25.0,Central Midfield,FC Sion,€850Th.,out,Summer,0.85,Liga Nos,2022,2022/2023,Portugal,Others
Vitória Guimarães SC,Alfa Semedo,24.0,Defensive Midfield,Al-Tai,€800Th.,out,Summer,0.8,Liga Nos,2022,2022/2023,Portugal,Others
Vitória Guimarães SC,Jhonatan,31.0,Goalkeeper,Rio Ave FC,€600Th.,out,Summer,0.6,Liga Nos,2022,2022/2023,Portugal,Portugal
Vitória Guimarães SC,Bruno Duarte,26.0,Centre-Forward,Damac FC,€600Th.,out,Summer,0.6,Liga Nos,2022,2022/2023,Portugal,Others
Vitória Guimarães SC,Falaye Sacko,27.0,Right-Back,Montpellier,Loan fee:€500Th.,out,Summer,0.5,Liga Nos,2022,2022/2023,Portugal,Others
Vitória Guimarães SC,Matous Trmal,23.0,Goalkeeper,Marítimo,Loan fee:€50Th.,out,Summer,0.05,Liga Nos,2022,2022/2023,Portugal,Others
Vitória Guimarães SC,Sílvio,34.0,Right-Back,Vilafranquense,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
Vitória Guimarães SC,Rafa Soares,27.0,Left-Back,PAOK Salonika,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
Vitória Guimarães SC,Óscar Estupiñán,25.0,Centre-Forward,Hull City,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
Vitória Guimarães SC,Toni Borevkovic,25.0,Centre-Back,Hajduk Split,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Vitória Guimarães SC,Easah Suliman,24.0,Centre-Back,Vilafranquense,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Vitória Guimarães SC,Jacob Maddox,23.0,Attacking Midfield,Without Club,-,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Vitória Guimarães SC,Ricardo Quaresma,38.0,Right Winger,Without Club,-,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Vitória Guimarães SC,Geny Catamo,21.0,Left Winger,Sporting B,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Vitória Guimarães SC,João Ferreira,21.0,Right-Back,Benfica B,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
CD Santa Clara,Hidemasa Morita,27.0,Defensive Midfield,Sporting CP,€3.80m,out,Summer,3.8,Liga Nos,2022,2022/2023,Portugal,Portugal
CD Santa Clara,Lincoln,23.0,Attacking Midfield,Fenerbahce,€3.50m,out,Summer,3.5,Liga Nos,2022,2022/2023,Portugal,Others
CD Santa Clara,Mohamed Bouldini,26.0,Centre-Forward,CF Fuenlabrada,€500Th.,out,Summer,0.5,Liga Nos,2022,2022/2023,Portugal,Others
CD Santa Clara,Júlio Romão,24.0,Defensive Midfield,Qarabag FK,€350Th.,out,Summer,0.35,Liga Nos,2022,2022/2023,Portugal,Others
CD Santa Clara,Mohammad Mohebi,23.0,Left Winger,Esteghlal FC,Loan fee:€250Th.,out,Summer,0.25,Liga Nos,2022,2022/2023,Portugal,Others
CD Santa Clara,João Afonso,32.0,Centre-Back,Torreense,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
CD Santa Clara,Mikel Villanueva,29.0,Centre-Back,Vitória Guimarães SC,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
CD Santa Clara,Nené,27.0,Defensive Midfield,Jagiellonia,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
CD Santa Clara,Patrick,23.0,Attacking Midfield,Belenenses SAD,?,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
CD Santa Clara,Rui Costa,26.0,Centre-Forward,Farense,?,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
CD Santa Clara,Rúben Oliveira,27.0,Attacking Midfield,Belenenses SAD,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
CD Santa Clara,Martim Maia,24.0,Defensive Midfield,Trofense,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
CD Santa Clara,Diogo Motty,22.0,Left Winger,Fontinhas,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
CD Santa Clara,Rodolfo Cardoso,24.0,Goalkeeper,Fontinhas,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
CD Santa Clara,Ricardo Silva,23.0,Goalkeeper,Without Club,-,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
CD Santa Clara,Mansur,29.0,Left-Back,Without Club,-,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Charles Pickel,25.0,Defensive Midfield,Cremonese,€3.80m,out,Summer,3.8,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Dylan Batubinsika,26.0,Centre-Back,Maccabi Haifa,Loan fee:€100Th.,out,Summer,0.1,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Patrick William,25.0,Centre-Back,Rio Ave FC,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Portugal
FC Famalicão,Calvin Verdonk,25.0,Left-Back,NEC Nijmegen,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Rubén del Campo,22.0,Centre-Forward,San Fernando CD,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,João Carlos Teixeira,29.0,Attacking Midfield,Umm Salal SC,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,André Ricardo,21.0,Attacking Midfield,PAOK Salonika,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Cláudio Silva,22.0,Centre-Back,,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Lawrence Ofori,24.0,Central Midfield,Moreirense,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Dani Morer,24.0,Right-Back,FC Andorra,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Heri,25.0,Right Winger,Ponferradina,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,David Tavares,23.0,Attacking Midfield,Without Club,-,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Samuel Lobato,20.0,Central Midfield,Belenenses SAD,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Geovani,21.0,Right Winger,Barcelona EC,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Owen Beck,20.0,Left-Back,Liverpool U21,"End of loanAug 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Junior Kadile,19.0,Right Winger,Rennes B,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Ivan Dolcek,22.0,Left Winger,Hajduk Split,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Simon Banza,25.0,Centre-Forward,Lens,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Adrián Marín,25.0,Left-Back,Granada CF,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Marcos Paulo,21.0,Left Winger,Atlético Madrid,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Pedro Marques,24.0,Centre-Forward,Sporting CP,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Portugal
FC Famalicão,Bruno Rodrigues,25.0,Left Winger,Tombense,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Alex,23.0,Centre-Back,Santos FC,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Famalicão,Pêpê,25.0,Central Midfield,Olympiacos,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,André Franco,24.0,Attacking Midfield,FC Porto,€4.00m,out,Summer,4.0,Liga Nos,2022,2022/2023,Portugal,Portugal
GD Estoril Praia,Arthur Gomes,24.0,Left Winger,Sporting CP,€4.00m,out,Summer,4.0,Liga Nos,2022,2022/2023,Portugal,Portugal
GD Estoril Praia,Rodrigo Valente,21.0,Attacking Midfield,CD Santa Clara,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,Simão Júnior,23.0,Centre-Back,,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,Rui Fonte,32.0,Centre-Forward,FC Famalicão,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,Bruno Lourenço,24.0,Right Winger,Boavista FC,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,João Gamboa,25.0,Defensive Midfield,OH Leuven,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,Carles Soria,25.0,Right-Back,PAS Giannina,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,David Bruno,30.0,Right-Back,Moreirense,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,Leonardo Ruiz,26.0,Centre-Forward,Rio Ave FC,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Portugal
GD Estoril Praia,Lucho Vega,23.0,Attacking Midfield,Marítimo,?,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,Elias Achouri,23.0,Right Winger,Viborg FF,?,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,Titouan Thomas,20.0,Central Midfield,ADO Den Haag,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,Volnei,22.0,Centre-Back,Oliveirense,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,André Clóvis,24.0,Centre-Forward,Académico Viseu,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,Thiago Silva,26.0,Goalkeeper,Without Club,-,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,Raúl Silva,32.0,Centre-Back,SC Braga,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Portugal
GD Estoril Praia,Jordi Mboula,23.0,Right Winger,RCD Mallorca,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,Romário Baró,22.0,Central Midfield,FC Porto,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Portugal
GD Estoril Praia,Xavier,29.0,Left Winger,Panathinaikos,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,Patrick William,25.0,Centre-Back,FC Famalicão,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,Johan Mina,20.0,Attacking Midfield,W. Bremen II,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,Nahuel Ferraresi,23.0,Centre-Back,Man City U21,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
GD Estoril Praia,Ryotaro Meshino,24.0,Left Winger,Man City,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
CS Marítimo,Ali Alipour,26.0,Centre-Forward,Gil Vicente FC,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
CS Marítimo,Henrique,28.0,Left Winger,CSKA 1948,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
CS Marítimo,Paulo Victor,35.0,Goalkeeper,Ettifaq FC,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
CS Marítimo,Iván Rossi,28.0,Defensive Midfield,Junior FC,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
CS Marítimo,Tim Söderström,28.0,Right-Back,Brommapojkarna,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
CS Marítimo,Pedro Pelágio,22.0,Central Midfield,Pafos FC,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
CS Marítimo,Rafik Guitane,23.0,Attacking Midfield,Stade Reims,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Stephen Eustaquio,25.0,Defensive Midfield,FC Porto,€3.50m,out,Summer,3.5,Liga Nos,2022,2022/2023,Portugal,Portugal
FC Paços de Ferreira,André Ferreira,26.0,Goalkeeper,Granada CF,€750Th.,out,Summer,0.75,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Sam Silvera,21.0,Left Winger,Central Coast,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Maracás,27.0,Centre-Back,Al-Wahda FC,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,David Sualehe,25.0,Left-Back,NK Olimpija,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Marco Baixinho,33.0,Centre-Back,Anorthosis,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Hélder Ferreira,25.0,Right Winger,Anorthosis,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Bernardo Martins,24.0,Attacking Midfield,Vilafranquense,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,João Magno,25.0,Centre-Forward,F91 Dudelange,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Denílson,27.0,Centre-Forward,Hatta Club,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Mohamed Diaby,25.0,Defensive Midfield,Portimonense SC,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Pedro Martelo,22.0,Centre-Forward,Belenenses,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Lucas Silva,24.0,Left Winger,Avaí FC,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Bruno Silva,20.0,Defensive Midfield,Bragança,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Dor Jan,27.0,Centre-Forward,FC Ashdod,?,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Cristian Parano,23.0,Attacking Midfield,San Antonio FC,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Edmilson Mendes,19.0,Centre-Forward,Montalegre,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Guilherme Pio,18.0,Centre-Forward,Montalegre,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Miguel Mota,18.0,Right-Back,Montalegre,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Jeimes,21.0,Goalkeeper,Montalegre,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Adriano Castanheira,29.0,Left Winger,Penafiel,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Rui Pires,24.0,Defensive Midfield,Troyes,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Nuno Santos,23.0,Attacking Midfield,SL Benfica,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,N'Dri Philippe Koffi,20.0,Centre-Forward,Stade Reims,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Noa Cervantes,19.0,Attacking Midfield,Stade Reims B,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Paços de Ferreira,Adrián Butzke,23.0,Centre-Forward,Granada CF,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Boavista FC,Alberth Elis,26.0,Right Winger,G. Bordeaux,€6.00m,out,Summer,6.0,Liga Nos,2022,2022/2023,Portugal,Others
Boavista FC,Petar Musa,24.0,Centre-Forward,SL Benfica,€5.50m,out,Summer,5.5,Liga Nos,2022,2022/2023,Portugal,Others
Boavista FC,Jackson Porozo,21.0,Centre-Back,Troyes,€3.50m,out,Summer,3.5,Liga Nos,2022,2022/2023,Portugal,Others
Boavista FC,Nathan,20.0,Right-Back,Santos FC,€2.00m,out,Summer,2.0,Liga Nos,2022,2022/2023,Portugal,Others
Boavista FC,Yanis Hamache,23.0,Left-Back,SK Dnipro-1,€1.00m,out,Summer,1.0,Liga Nos,2022,2022/2023,Portugal,Others
Boavista FC,João Barros,19.0,Left-Back,Salgueiros,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
Boavista FC,Tomás Reymão,24.0,Defensive Midfield,Albacete,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
Boavista FC,Jeriel De Santis,20.0,Centre-Forward,FC Cartagena B,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Boavista FC,Fran Pereira,20.0,Defensive Midfield,Estoril U23,?,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Boavista FC,Chidozie Awaziem,25.0,Centre-Back,Hajduk Split,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Boavista FC,Tiago Morais,18.0,Right Winger,Leixões,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Boavista FC,Manuel Namora,24.0,Centre-Forward,Felgueiras,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Boavista FC,Guito,19.0,Centre-Back,Without Club,-,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Boavista FC,Javi García,35.0,Defensive Midfield,Retired,-,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Boavista FC,Paul-Georges Ntep,29.0,Left Winger,Without Club,-,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Boavista FC,Ilija Vukotic,23.0,Defensive Midfield,SL Benfica,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Boavista FC,Tiago Ilori,29.0,Centre-Back,Sporting CP,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Portugal
Boavista FC,Petar Musa,24.0,Centre-Forward,Slavia Prague,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Boavista FC,Alireza Beiranvand,29.0,Goalkeeper,Royal Antwerp,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Portimonense SC,Beto,24.0,Centre-Forward,Udinese Calcio,€7.00m,out,Summer,7.0,Liga Nos,2022,2022/2023,Portugal,Others
Portimonense SC,Willyan Rocha,27.0,Centre-Back,CSKA Moscow,€2.00m,out,Summer,2.0,Liga Nos,2022,2022/2023,Portugal,Others
Portimonense SC,Samuel,28.0,Goalkeeper,FC Porto,€1.00m,out,Summer,1.0,Liga Nos,2022,2022/2023,Portugal,Portugal
Portimonense SC,Fabrício,32.0,Centre-Forward,GX PG Haliao,€400Th.,out,Summer,0.4,Liga Nos,2022,2022/2023,Portugal,Others
Portimonense SC,Payam Niazmand,27.0,Goalkeeper,Sepahan,Loan fee:€200Th.,out,Summer,0.2,Liga Nos,2022,2022/2023,Portugal,Others
Portimonense SC,Saná Gomes,20.0,Left-Back,Al-Wasl,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
Portimonense SC,Henrique,27.0,Left-Back,Belenenses SAD,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
Portimonense SC,Leonardo,29.0,Goalkeeper,Torreense,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
Portimonense SC,Jean Felipe,28.0,Right-Back,CF Estrela,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
Portimonense SC,Casagrande,23.0,Centre-Back,SC Covilhã,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Portimonense SC,Wilinton Aponzá,22.0,Centre-Forward,SC Covilhã,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Portimonense SC,Giannelli Imbula,29.0,Defensive Midfield,Without Club,-,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Portimonense SC,Achraf Lazaar,30.0,Left-Back,Without Club,-,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Portimonense SC,Julien Da Costa,26.0,Right-Back,Coventry,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Portimonense SC,João Veras,22.0,Centre-Forward,Ponte Preta,"End of loanJun 30, 2023",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
Portimonense SC,Shoya Nakajima,27.0,Attacking Midfield,FC Porto,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Portugal
Portimonense SC,Iván Angulo,23.0,Left Winger,Palmeiras,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Vizela,Koffi Kouao,24.0,Right-Back,FC Metz,€600Th.,out,Summer,0.6,Liga Nos,2022,2022/2023,Portugal,Others
FC Vizela,Cassiano,33.0,Centre-Forward,Al-Faisaly FC,€300Th.,out,Summer,0.3,Liga Nos,2022,2022/2023,Portugal,Others
FC Vizela,Pedro Silva,25.0,Goalkeeper,GD Estoril Praia,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Vizela,Marcos Paulo,33.0,Central Midfield,Farense,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Vizela,Richard Ofori,29.0,Left-Back,Nea Salamis,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Vizela,João Pais,23.0,Left Winger,Coimbra,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Vizela,Didi,23.0,Centre-Forward,Montalegre,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Vizela,Charles,28.0,Goalkeeper,Olympiakos N.,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Vizela,Ivo Gonçalves,38.0,Goalkeeper,Länk FCV,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Vizela,Marcelo Vilela,23.0,Centre-Back,Montalegre,loan transfer,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Vizela,Tianyu Guo,23.0,Centre-Forward,SD Taishan,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
FC Vizela,Guilherme Schettine,26.0,Centre-Forward,SC Braga,"End of loanJun 30, 2022",out,Summer,,Liga Nos,2022,2022/2023,Portugal,Portugal
FC Arouca,André Silva,25.0,Centre-Forward,Vitória Guimarães SC,€1.00m,out,Summer,1.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Arouca,Adílio Santos,28.0,Right Winger,Penafiel,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Arouca,Heliardo,30.0,Centre-Forward,Gyeongnam FC,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Arouca,Abdoulaye Ba,31.0,Centre-Back,Sabah FK,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Arouca,Thales,28.0,Right-Back,Avaí FC,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Arouca,Victor Braga,30.0,Goalkeeper,Al-Tai,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Arouca,Pité,27.0,Attacking Midfield,Mafra,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Arouca,Brunão,25.0,Centre-Back,Leixões,free transfer,out,Summer,0.0,Liga Nos,2022,2022/2023,Portugal,Others
FC Arouca,Leandro Silva,28.0,Central Midfield,Hapoel Haifa,?,out,Summer,,Liga Nos,2022,2022/2023,Portugal,Others
